CustomerID,CustomerName,Age,Gender,City
2431,Customer 2431,71,Male,Houston
2432,Customer 2432,27,Other,Chicago
2433,Customer 2433,28,Female,Miami
2434,Customer 2434,30,Other,Los Angeles
2435,Customer 2435,37,Female,Chicago
2436,Customer 2436,75,Female,New York
2437,Customer 2437,51,Other,Los Angeles
2438,Customer 2438,67,Male,Los Angeles
2439,Customer 2439,50,Female,Chicago
2440,Customer 2440,71,Male,Miami
2441,Customer 2441,75,Female,Miami
2442,Customer 2442,51,Female,New York
2443,Customer 2443,27,Female,Chicago
2444,Customer 2444,77,Female,Chicago
2445,Customer 2445,64,Other,Los Angeles
2446,Customer 2446,70,Male,Chicago
2447,Customer 2447,44,Male,Houston
2448,Customer 2448,57,Female,Miami
2449,Customer 2449,37,Male,Miami
2450,Customer 2450,20,Male,Chicago
2451,Customer 2451,46,Female,Chicago
2452,Customer 2452,57,Female,Miami
2453,Customer 2453,48,Female,Miami
2454,Customer 2454,40,Female,Houston
2455,Customer 2455,24,Male,New York
2456,Customer 2456,75,Male,Chicago
2457,Customer 2457,50,Other,Los Angeles
2458,Customer 2458,29,Male,Houston
2459,Customer 2459,77,Female,Chicago
2460,Customer 2460,50,Other,Chicago
2461,Customer 2461,50,Male,Chicago
2462,Customer 2462,58,Male,Houston
2463,Customer 2463,69,Male,Houston
2464,Customer 2464,24,Male,Miami
2465,Customer 2465,32,Male,Los Angeles
2466,Customer 2466,59,Other,Los Angeles
2467,Customer 2467,33,Male,Chicago
2468,Customer 2468,23,Female,Los Angeles
2469,Customer 2469,74,Female,Miami
2470,Customer 2470,60,Male,Miami
2471,Customer 2471,39,Male,New York
2472,Customer 2472,72,Female,Los Angeles
2473,Customer 2473,61,Other,Houston
2474,Customer 2474,26,Other,Chicago
2475,Customer 2475,76,Male,Los Angeles
2476,Customer 2476,34,Male,New York
2477,Customer 2477,54,Female,New York
2478,Customer 2478,44,Other,Houston
2479,Customer 2479,53,Other,Miami
2480,Customer 2480,49,Male,Chicago
2481,Customer 2481,61,Male,Los Angeles
2482,Customer 2482,19,Other,Los Angeles
2483,Customer 2483,55,Male,New York
2484,Customer 2484,62,Male,Houston
2485,Customer 2485,46,Other,Miami
2486,Customer 2486,54,Other,Miami
2487,Customer 2487,77,Other,Houston
2488,Customer 2488,25,Female,Houston
2489,Customer 2489,31,Male,Miami
2490,Customer 2490,20,Male,Miami
2491,Customer 2491,20,Male,Los Angeles
2492,Customer 2492,47,Other,Chicago
2493,Customer 2493,71,Male,New York
2494,Customer 2494,58,Male,Chicago
2495,Customer 2495,24,Male,Los Angeles
2496,Customer 2496,30,Other,Houston
2497,Customer 2497,62,Other,Chicago
2498,Customer 2498,74,Female,Los Angeles
2499,Customer 2499,58,Male,Miami
2500,Customer 2500,35,Male,Los Angeles
2501,Customer 2501,45,Female,Los Angeles
2502,Customer 2502,47,Male,Los Angeles
2503,Customer 2503,41,Other,Los Angeles
2504,Customer 2504,63,Female,New York
2505,Customer 2505,59,Male,Chicago
2506,Customer 2506,75,Other,Los Angeles
2507,Customer 2507,26,Male,Miami
2508,Customer 2508,29,Male,Houston
2509,Customer 2509,66,Other,Los Angeles
2510,Customer 2510,65,Male,New York
2511,Customer 2511,61,Female,Miami
2512,Customer 2512,68,Female,Houston
2513,Customer 2513,23,Other,Chicago
2514,Customer 2514,26,Other,Houston
2515,Customer 2515,54,Female,Houston
2516,Customer 2516,64,Male,Miami
2517,Customer 2517,51,Female,Miami
2518,Customer 2518,47,Other,Los Angeles
2519,Customer 2519,76,Male,New York
2520,Customer 2520,30,Other,Chicago
2521,Customer 2521,63,Other,Chicago
2522,Customer 2522,32,Male,New York
2523,Customer 2523,75,Male,New York
2524,Customer 2524,59,Other,Houston
2525,Customer 2525,70,Female,Los Angeles
2526,Customer 2526,66,Other,New York
2527,Customer 2527,72,Other,Los Angeles
2528,Customer 2528,40,Female,New York
2529,Customer 2529,36,Female,New York
2530,Customer 2530,74,Male,Los Angeles
2531,Customer 2531,32,Other,Miami
2532,Customer 2532,71,Male,New York
2533,Customer 2533,34,Male,Chicago
2534,Customer 2534,29,Male,Miami
2535,Customer 2535,25,Other,Miami
2536,Customer 2536,52,Male,Los Angeles
2537,Customer 2537,19,Female,Houston
2538,Customer 2538,54,Other,Chicago
2539,Customer 2539,58,Other,Los Angeles
2540,Customer 2540,45,Female,Miami
2541,Customer 2541,42,Female,Miami
2542,Customer 2542,73,Male,Houston
2543,Customer 2543,20,Male,Los Angeles
2544,Customer 2544,28,Male,Los Angeles
2545,Customer 2545,24,Other,Chicago
2546,Customer 2546,35,Other,New York
2547,Customer 2547,57,Male,Miami
2548,Customer 2548,60,Other,Los Angeles
2549,Customer 2549,65,Other,Miami
2550,Customer 2550,40,Male,New York
2551,Customer 2551,78,Other,Los Angeles
2552,Customer 2552,74,Male,Miami
2553,Customer 2553,32,Female,Houston
2554,Customer 2554,29,Female,New York
2555,Customer 2555,52,Male,Los Angeles
2556,Customer 2556,29,Male,Houston
2557,Customer 2557,33,Male,Miami
2558,Customer 2558,59,Male,Houston
2559,Customer 2559,19,Other,Los Angeles
2560,Customer 2560,79,Other,Houston
2561,Customer 2561,79,Male,New York
2562,Customer 2562,74,Female,Houston
2563,Customer 2563,73,Male,Chicago
2564,Customer 2564,74,Female,Houston
2565,Customer 2565,63,Other,Los Angeles
2566,Customer 2566,29,Other,Miami
2567,Customer 2567,41,Other,Miami
2568,Customer 2568,62,Other,New York
2569,Customer 2569,73,Other,Los Angeles
2570,Customer 2570,28,Other,Los Angeles
2571,Customer 2571,31,Other,Los Angeles
2572,Customer 2572,53,Male,Chicago
2573,Customer 2573,51,Female,New York
2574,Customer 2574,30,Other,New York
2575,Customer 2575,45,Female,Houston
2576,Customer 2576,72,Other,Miami
2577,Customer 2577,24,Male,Miami
2578,Customer 2578,78,Female,Houston
2579,Customer 2579,38,Female,Houston
2580,Customer 2580,54,Other,New York
2581,Customer 2581,38,Female,Los Angeles
2582,Customer 2582,27,Female,Los Angeles
2583,Customer 2583,78,Other,New York
2584,Customer 2584,23,Other,Los Angeles
2585,Customer 2585,45,Other,Chicago
2586,Customer 2586,41,Male,Los Angeles
2587,Customer 2587,48,Female,Chicago
2588,Customer 2588,43,Male,Houston
2589,Customer 2589,37,Female,Chicago
2590,Customer 2590,26,Female,Miami
2591,Customer 2591,30,Male,Los Angeles
2592,Customer 2592,41,Male,New York
2593,Customer 2593,63,Other,Chicago
2594,Customer 2594,50,Female,Chicago
2595,Customer 2595,27,Male,Miami
2596,Customer 2596,45,Other,Los Angeles
2597,Customer 2597,33,Male,Houston
2598,Customer 2598,25,Female,Chicago
2599,Customer 2599,54,Other,Miami
2600,Customer 2600,66,Female,Miami
2601,Customer 2601,44,Female,Chicago
2602,Customer 2602,25,Other,New York
2603,Customer 2603,68,Male,Los Angeles
2604,Customer 2604,61,Female,Chicago
2605,Customer 2605,52,Other,Houston
2606,Customer 2606,78,Other,Los Angeles
2607,Customer 2607,77,Female,Los Angeles
2608,Customer 2608,40,Male,Chicago
2609,Customer 2609,62,Other,Miami
2610,Customer 2610,45,Male,Houston
2611,Customer 2611,69,Male,Miami
2612,Customer 2612,45,Female,Chicago
2613,Customer 2613,54,Female,Miami
2614,Customer 2614,52,Male,Los Angeles
2615,Customer 2615,75,Other,Chicago
2616,Customer 2616,74,Male,New York
2617,Customer 2617,39,Female,Chicago
2618,Customer 2618,76,Male,Miami
2619,Customer 2619,65,Other,New York
2620,Customer 2620,75,Male,Chicago
2621,Customer 2621,33,Male,Los Angeles
2622,Customer 2622,25,Female,Houston
2623,Customer 2623,59,Female,Chicago
2624,Customer 2624,36,Female,Houston
2625,Customer 2625,57,Other,Los Angeles
2626,Customer 2626,45,Other,Houston
2627,Customer 2627,67,Male,New York
2628,Customer 2628,32,Male,Chicago
2629,Customer 2629,71,Other,New York
2630,Customer 2630,51,Female,Miami
2631,Customer 2631,76,Male,Chicago
2632,Customer 2632,18,Other,New York
2633,Customer 2633,26,Other,Chicago
2634,Customer 2634,77,Other,New York
2635,Customer 2635,41,Other,Los Angeles
2636,Customer 2636,68,Female,Chicago
2637,Customer 2637,73,Male,New York
2638,Customer 2638,74,Male,Houston
2639,Customer 2639,50,Other,Miami
2640,Customer 2640,36,Male,Los Angeles
2641,Customer 2641,37,Male,Houston
2642,Customer 2642,61,Female,Miami
2643,Customer 2643,61,Female,Houston
2644,Customer 2644,73,Other,Miami
2645,Customer 2645,62,Female,New York
2646,Customer 2646,61,Male,Chicago
2647,Customer 2647,32,Female,Los Angeles
2648,Customer 2648,79,Male,Los Angeles
2649,Customer 2649,24,Female,Los Angeles
2650,Customer 2650,52,Male,Chicago
2651,Customer 2651,51,Other,Houston
2652,Customer 2652,46,Other,Houston
2653,Customer 2653,49,Male,Los Angeles
2654,Customer 2654,51,Male,Houston
2655,Customer 2655,18,Other,Miami
2656,Customer 2656,58,Male,New York
2657,Customer 2657,72,Other,New York
2658,Customer 2658,55,Other,Chicago
2659,Customer 2659,78,Female,Houston
2660,Customer 2660,73,Other,New York
2661,Customer 2661,51,Male,Houston
2662,Customer 2662,72,Male,Miami
2663,Customer 2663,65,Female,Miami
2664,Customer 2664,68,Other,New York
2665,Customer 2665,57,Male,Houston
2666,Customer 2666,49,Female,Chicago
2667,Customer 2667,74,Male,Houston
2668,Customer 2668,35,Male,Miami
2669,Customer 2669,66,Other,Chicago
2670,Customer 2670,23,Other,New York
2671,Customer 2671,36,Other,Houston
2672,Customer 2672,31,Female,Houston
2673,Customer 2673,39,Female,Houston
2674,Customer 2674,49,Male,Houston
2675,Customer 2675,26,Female,Houston
2676,Customer 2676,24,Male,Los Angeles
2677,Customer 2677,79,Male,Los Angeles
2678,Customer 2678,73,Other,Miami
2679,Customer 2679,69,Other,Chicago
2680,Customer 2680,65,Other,Miami
2681,Customer 2681,45,Female,Houston
2682,Customer 2682,42,Female,New York
2683,Customer 2683,42,Other,Miami
2684,Customer 2684,70,Male,Miami
2685,Customer 2685,23,Other,Miami
2686,Customer 2686,62,Male,Houston
2687,Customer 2687,49,Other,Los Angeles
2688,Customer 2688,51,Other,Chicago
2689,Customer 2689,67,Other,Houston
2690,Customer 2690,23,Female,Houston
2691,Customer 2691,30,Female,Houston
2692,Customer 2692,38,Other,Miami
2693,Customer 2693,19,Other,Chicago
2694,Customer 2694,63,Female,New York
2695,Customer 2695,75,Female,Houston
2696,Customer 2696,20,Male,Chicago
2697,Customer 2697,78,Male,Miami
2698,Customer 2698,71,Male,Houston
2699,Customer 2699,68,Female,Miami
2700,Customer 2700,51,Female,Houston
2701,Customer 2701,78,Male,Chicago
2702,Customer 2702,50,Male,Houston
2703,Customer 2703,45,Male,Los Angeles
2704,Customer 2704,42,Male,Los Angeles
2705,Customer 2705,24,Male,Miami
2706,Customer 2706,70,Female,Chicago
2707,Customer 2707,38,Female,Los Angeles
2708,Customer 2708,67,Other,New York
2709,Customer 2709,78,Female,Los Angeles
2710,Customer 2710,22,Female,Los Angeles
2711,Customer 2711,43,Male,Chicago
2712,Customer 2712,45,Female,New York
2713,Customer 2713,60,Female,Houston
2714,Customer 2714,53,Male,Miami
2715,Customer 2715,48,Female,Chicago
2716,Customer 2716,54,Female,New York
2717,Customer 2717,77,Male,Chicago
2718,Customer 2718,43,Male,Miami
2719,Customer 2719,70,Female,Houston
2720,Customer 2720,28,Male,Los Angeles
2721,Customer 2721,29,Male,Chicago
2722,Customer 2722,25,Female,New York
2723,Customer 2723,19,Male,New York
2724,Customer 2724,28,Other,Miami
2725,Customer 2725,60,Male,Houston
2726,Customer 2726,23,Other,Miami
2727,Customer 2727,33,Female,Miami
2728,Customer 2728,67,Male,Houston
2729,Customer 2729,24,Male,New York
2730,Customer 2730,63,Female,Los Angeles
2731,Customer 2731,77,Female,Houston
2732,Customer 2732,66,Other,New York
2733,Customer 2733,74,Other,New York
2734,Customer 2734,38,Other,Miami
2735,Customer 2735,67,Female,Chicago
2736,Customer 2736,77,Other,Houston
2737,Customer 2737,26,Male,Chicago
2738,Customer 2738,18,Female,Chicago
2739,Customer 2739,54,Other,Chicago
2740,Customer 2740,71,Female,Los Angeles
2741,Customer 2741,73,Male,Los Angeles
2742,Customer 2742,62,Male,Los Angeles
2743,Customer 2743,76,Female,New York
2744,Customer 2744,41,Other,Chicago
2745,Customer 2745,54,Other,New York
2746,Customer 2746,65,Male,New York
2747,Customer 2747,21,Female,Los Angeles
2748,Customer 2748,73,Male,New York
2749,Customer 2749,29,Female,Chicago
2750,Customer 2750,59,Male,Los Angeles
2751,Customer 2751,36,Female,Miami
2752,Customer 2752,49,Female,New York
2753,Customer 2753,19,Female,Los Angeles
2754,Customer 2754,70,Other,Chicago
2755,Customer 2755,64,Male,Miami
2756,Customer 2756,69,Male,Chicago
2757,Customer 2757,63,Male,Miami
2758,Customer 2758,20,Male,Miami
2759,Customer 2759,53,Male,Los Angeles
2760,Customer 2760,79,Male,Los Angeles
2761,Customer 2761,49,Male,Los Angeles
2762,Customer 2762,27,Other,New York
2763,Customer 2763,78,Male,New York
2764,Customer 2764,54,Other,Los Angeles
2765,Customer 2765,72,Other,Los Angeles
2766,Customer 2766,29,Female,Miami
2767,Customer 2767,30,Female,Miami
2768,Customer 2768,21,Other,Houston
2769,Customer 2769,19,Female,Miami
2770,Customer 2770,79,Other,New York
2771,Customer 2771,36,Female,Miami
2772,Customer 2772,61,Male,New York
2773,Customer 2773,59,Female,Chicago
2774,Customer 2774,20,Female,Houston
2775,Customer 2775,61,Male,Houston
2776,Customer 2776,26,Male,Miami
2777,Customer 2777,45,Female,Los Angeles
2778,Customer 2778,42,Female,Los Angeles
2779,Customer 2779,79,Female,Miami
2780,Customer 2780,47,Other,Los Angeles
2781,Customer 2781,31,Male,New York
2782,Customer 2782,22,Male,Chicago
2783,Customer 2783,45,Other,Houston
2784,Customer 2784,68,Other,Miami
2785,Customer 2785,29,Female,New York
2786,Customer 2786,19,Female,Chicago
2787,Customer 2787,39,Male,Houston
2788,Customer 2788,65,Other,New York
2789,Customer 2789,33,Female,Miami
2790,Customer 2790,49,Other,Los Angeles
2791,Customer 2791,58,Other,Chicago
2792,Customer 2792,30,Male,Houston
2793,Customer 2793,37,Female,Chicago
2794,Customer 2794,33,Male,Houston
2795,Customer 2795,19,Male,Miami
2796,Customer 2796,69,Female,Los Angeles
2797,Customer 2797,54,Male,Miami
2798,Customer 2798,46,Male,Chicago
2799,Customer 2799,79,Male,Miami
2800,Customer 2800,66,Other,Chicago
2801,Customer 2801,33,Male,Houston
2802,Customer 2802,38,Other,Miami
2803,Customer 2803,54,Other,Chicago
2804,Customer 2804,59,Other,Houston
2805,Customer 2805,43,Female,Los Angeles
2806,Customer 2806,24,Female,Miami
2807,Customer 2807,31,Female,New York
2808,Customer 2808,44,Other,Chicago
2809,Customer 2809,46,Female,Houston
2810,Customer 2810,50,Other,Chicago
2811,Customer 2811,57,Female,Chicago
2812,Customer 2812,22,Other,Miami
2813,Customer 2813,25,Male,Houston
2814,Customer 2814,23,Male,Houston
2815,Customer 2815,79,Other,New York
2816,Customer 2816,38,Other,Chicago
2817,Customer 2817,18,Other,Chicago
2818,Customer 2818,68,Other,Houston
2819,Customer 2819,24,Male,Chicago
2820,Customer 2820,24,Male,Houston
2821,Customer 2821,20,Female,Chicago
2822,Customer 2822,34,Male,Houston
2823,Customer 2823,58,Other,New York
2824,Customer 2824,39,Other,Los Angeles
2825,Customer 2825,32,Female,Miami
2826,Customer 2826,79,Female,Chicago
2827,Customer 2827,52,Male,Los Angeles
2828,Customer 2828,25,Female,Chicago
2829,Customer 2829,44,Other,Houston
2830,Customer 2830,79,Female,Chicago
2831,Customer 2831,42,Other,Los Angeles
2832,Customer 2832,32,Male,New York
2833,Customer 2833,31,Male,Los Angeles
2834,Customer 2834,52,Female,Miami
2835,Customer 2835,44,Other,New York
2836,Customer 2836,40,Female,Chicago
2837,Customer 2837,32,Female,Houston
2838,Customer 2838,20,Male,Chicago
2839,Customer 2839,66,Male,Los Angeles
2840,Customer 2840,75,Male,Miami
2841,Customer 2841,71,Female,Los Angeles
2842,Customer 2842,41,Female,Miami
2843,Customer 2843,68,Male,Miami
2844,Customer 2844,76,Male,Los Angeles
2845,Customer 2845,34,Male,Miami
2846,Customer 2846,25,Female,New York
2847,Customer 2847,19,Other,Chicago
2848,Customer 2848,63,Female,Chicago
2849,Customer 2849,37,Other,Houston
2850,Customer 2850,28,Male,Miami
2851,Customer 2851,33,Female,Chicago
2852,Customer 2852,60,Other,Miami
2853,Customer 2853,38,Other,Miami
2854,Customer 2854,70,Male,Houston
2855,Customer 2855,61,Male,Chicago
2856,Customer 2856,25,Female,Los Angeles
2857,Customer 2857,44,Other,Chicago
2858,Customer 2858,51,Female,Houston
2859,Customer 2859,21,Male,Miami
2860,Customer 2860,48,Other,Miami
2861,Customer 2861,66,Other,New York
2862,Customer 2862,62,Male,Houston
2863,Customer 2863,42,Male,Los Angeles
2864,Customer 2864,47,Male,New York
2865,Customer 2865,51,Other,New York
2866,Customer 2866,54,Male,Chicago
2867,Customer 2867,48,Other,Houston
2868,Customer 2868,49,Female,Houston
2869,Customer 2869,55,Other,Los Angeles
2870,Customer 2870,59,Female,Chicago
2871,Customer 2871,70,Male,Miami
2872,Customer 2872,35,Male,Chicago
2873,Customer 2873,51,Other,Houston
2874,Customer 2874,56,Female,Los Angeles
2875,Customer 2875,46,Other,New York
2876,Customer 2876,45,Other,New York
2877,Customer 2877,21,Male,Los Angeles
2878,Customer 2878,29,Female,New York
2879,Customer 2879,18,Male,Los Angeles
2880,Customer 2880,66,Female,Los Angeles
2881,Customer 2881,23,Male,Houston
2882,Customer 2882,47,Male,Los Angeles
2883,Customer 2883,72,Female,Houston
2884,Customer 2884,67,Male,Houston
2885,Customer 2885,21,Male,Chicago
2886,Customer 2886,72,Other,Miami
2887,Customer 2887,22,Male,Los Angeles
2888,Customer 2888,37,Male,Los Angeles
2889,Customer 2889,35,Male,Chicago
2890,Customer 2890,77,Male,Los Angeles
2891,Customer 2891,46,Female,New York
2892,Customer 2892,61,Female,Houston
2893,Customer 2893,25,Female,Houston
2894,Customer 2894,44,Other,Chicago
2895,Customer 2895,24,Female,Los Angeles
2896,Customer 2896,73,Male,New York
2897,Customer 2897,36,Male,Miami
2898,Customer 2898,46,Male,Chicago
2899,Customer 2899,37,Male,Chicago
2900,Customer 2900,46,Male,Houston
2901,Customer 2901,67,Male,Los Angeles
2902,Customer 2902,45,Male,Chicago
2903,Customer 2903,65,Other,Miami
2904,Customer 2904,72,Other,Houston
2905,Customer 2905,44,Male,Miami
2906,Customer 2906,54,Female,Miami
2907,Customer 2907,65,Male,Chicago
2908,Customer 2908,67,Male,Houston
2909,Customer 2909,67,Other,New York
2910,Customer 2910,33,Other,Houston
2911,Customer 2911,67,Other,Houston
2912,Customer 2912,27,Male,Miami
2913,Customer 2913,52,Female,Houston
2914,Customer 2914,55,Other,Chicago
2915,Customer 2915,19,Female,Los Angeles
2916,Customer 2916,20,Male,New York
2917,Customer 2917,39,Other,Miami
2918,Customer 2918,65,Male,New York
2919,Customer 2919,59,Other,New York
2920,Customer 2920,60,Other,Chicago
2921,Customer 2921,33,Female,Los Angeles
2922,Customer 2922,21,Other,Houston
2923,Customer 2923,78,Male,Miami
2924,Customer 2924,66,Other,Chicago
2925,Customer 2925,73,Female,Chicago
2926,Customer 2926,65,Male,Los Angeles
2927,Customer 2927,41,Male,Chicago
2928,Customer 2928,54,Male,New York
2929,Customer 2929,44,Female,Houston
2930,Customer 2930,36,Female,New York
2931,Customer 2931,44,Male,Chicago
2932,Customer 2932,29,Female,Los Angeles
2933,Customer 2933,26,Other,New York
2934,Customer 2934,21,Female,Houston
2935,Customer 2935,42,Male,Houston
2936,Customer 2936,37,Male,Chicago
2937,Customer 2937,30,Male,Chicago
2938,Customer 2938,36,Male,Houston
2939,Customer 2939,29,Female,Miami
2940,Customer 2940,36,Male,Miami
2941,Customer 2941,23,Male,Chicago
2942,Customer 2942,64,Female,Chicago
2943,Customer 2943,73,Male,New York
2944,Customer 2944,66,Female,Houston
2945,Customer 2945,22,Female,New York
2946,Customer 2946,74,Female,Houston
2947,Customer 2947,59,Female,Houston
2948,Customer 2948,55,Other,New York
2949,Customer 2949,67,Male,Miami
2950,Customer 2950,70,Female,Los Angeles
2951,Customer 2951,21,Other,Houston
2952,Customer 2952,50,Female,Houston
2953,Customer 2953,68,Other,Los Angeles
2954,Customer 2954,69,Male,New York
2955,Customer 2955,76,Female,Houston
2956,Customer 2956,78,Other,Chicago
2957,Customer 2957,51,Female,Los Angeles
2958,Customer 2958,24,Male,Chicago
2959,Customer 2959,74,Other,Chicago
2960,Customer 2960,26,Other,Los Angeles
2961,Customer 2961,75,Other,Houston
2962,Customer 2962,65,Female,Chicago
2963,Customer 2963,22,Male,New York
2964,Customer 2964,78,Female,Miami
2965,Customer 2965,33,Male,Houston
2966,Customer 2966,35,Male,Los Angeles
2967,Customer 2967,30,Other,Houston
2968,Customer 2968,77,Male,Houston
2969,Customer 2969,44,Female,Houston
2970,Customer 2970,24,Male,Miami
2971,Customer 2971,60,Other,Los Angeles
2972,Customer 2972,20,Female,Chicago
2973,Customer 2973,38,Other,Miami
2974,Customer 2974,28,Male,Los Angeles
2975,Customer 2975,67,Male,Chicago
2976,Customer 2976,37,Female,New York
2977,Customer 2977,69,Other,Los Angeles
2978,Customer 2978,23,Other,Chicago
2979,Customer 2979,20,Female,Los Angeles
2980,Customer 2980,67,Other,New York
2981,Customer 2981,27,Other,Los Angeles
2982,Customer 2982,71,Other,Chicago
2983,Customer 2983,18,Male,Chicago
2984,Customer 2984,74,Female,Los Angeles
2985,Customer 2985,54,Male,Miami
2986,Customer 2986,21,Female,Los Angeles
2987,Customer 2987,62,Male,Houston
2988,Customer 2988,31,Other,Chicago
2989,Customer 2989,33,Other,Chicago
2990,Customer 2990,63,Male,New York
2991,Customer 2991,72,Male,Miami
2992,Customer 2992,71,Other,Chicago
2993,Customer 2993,38,Male,Los Angeles
2994,Customer 2994,66,Other,Chicago
2995,Customer 2995,32,Male,Miami
2996,Customer 2996,41,Other,Chicago
2997,Customer 2997,18,Male,Miami
2998,Customer 2998,73,Female,Los Angeles
2999,Customer 2999,51,Male,Miami
3000,Customer 3000,64,Other,Houston
